"GEO_ID","NAME","NAICS","NAICS_LABEL","EAGE","EAGE_LABEL","YEAR","FIRM","ESTAB","EMP","DENOM","ESTABS_ENTRY","ESTABS_ENTRY_RATE","ESTABS_EXIT","ESTABS_EXIT_RATE","JOB_CREATION","JOB_CREATION_BIRTHS","JOB_CREATION_CONTINUERS","JOB_CREATION_RATE_BIRTHS","JOB_CREATION_RATE","JOB_DESTRUCTION","JOB_DESTRUCTION_DEATHS","JOB_DESTRUCTION_CONTINUERS","JOB_DESTRUCTION_RATE_DEATHS","JOB_DESTRUCTION_RATE","NET_JOB_CREATION","NET_JOB_CREATION_RATE","REALLOCATION_RATE","FIRMDEATH_FIRMS","FIRMDEATH_ESTABS","FIRMDEATH_EMP"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2016","23050","24821","1082980","1091615","309","1.221","1274","5.035","70539","2516","68023","0.230","6.462","87342","15485","71857","1.419","8.001","-16803","-1.539","12.924","1001","1001","8721"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2016","48123","54330","2879793","2900045","501","0.905","2540","4.589","173239","5660","167579","0.195","5.974","212862","41502","171360","1.431","7.340","-39623","-1.366","11.947","1943","1952","18677"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2016","35691","41825","3439643","3461913","247","0.581","1621","3.813","174320","4968","169352","0.144","5.035","217960","35527","182433","1.026","6.296","-43640","-1.261","10.071","1241","1247","14247"
"0100000US","United States","31-33","Manufacturing","001","Total","2017","232123","274795","11668574","11612996","17643","6.401","19320","7.009","1106455","220705","885750","1.901","9.528","995971","293402","702569","2.526","8.576","110484","0.951","17.153","14403","14561","150351"
"0100000US","United States","31-33","Manufacturing","010","0 years","2017","13603","14338","187380","93690","14338","200.000","0","0.000","187380","187380","0","200.000","200.000","0","0","0","0.000","0.000","187380","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2017","11338","12124","166160","164447","0","0.000","2385","17.910","38225","0","38225","0.000","23.245","34494","18650","15844","11.341","20.976","3731","2.269","41.952","1895","1895","14654"
"0100000US","United States","31-33","Manufacturing","030","2 years","2017","10138","10825","189097","185454","275","2.407","1472","12.886","33311","1669","31642","0.900","17.962","25939","11083","14856","5.976","13.987","7372","3.975","27.974","1177","1179","7223"
"0100000US","United States","31-33","Manufacturing","040","3 years","2017","8931","9490","191357","190445","228","2.289","1171","11.755","28660","1209","27451","0.635","15.049","26914","12269","14645","6.442","14.132","1746","0.917","28.264","917","924","7073"
"0100000US","United States","31-33","Manufacturing","050","4 years","2017","7738","8045","157918","157462","217","2.594","858","10.256","21451","801","20650","0.509","13.623","20628","8663","11965","5.502","13.100","823","0.523","26.201","680","681","5348"
"0100000US","United States","31-33","Manufacturing","060","5 years","2017","7317","7591","162301","163770","184","2.324","837","10.572","22595","1085","21510","0.663","13.797","25362","12862","12500","7.854","15.486","-2767","-1.690","27.594","634","639","7412"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2017","29660","32306","849733","854381","608","1.822","2741","8.213","94640","5336","89304","0.625","11.077","103596","35982","67614","4.211","12.125","-8956","-1.048","22.154","2029","2046","18282"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2017","28445","31249","1059724","1059469","481","1.500","2137","6.662","96321","3154","93167","0.298","9.091","95993","32005","63988","3.021","9.060","328","0.031","18.121","1551","1558","16298"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2017","24545","27329","1161289","1163911","353","1.262","1634","5.842","96366","3533","92833","0.304","8.280","102162","28811","73351","2.475","8.777","-5796","-0.498","16.559","1120","1126","12474"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2017","22759","24546","1092244","1090816","253","1.007","1420","5.651","84526","3639","80887","0.334","7.749","81565","21519","60046","1.973","7.477","2961","0.271","14.955","1077","1080","12205"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2017","49925","56695","3057571","3072123","471","0.813","2893","4.996","209021","6140","202881","0.200","6.804","237703","57818","179885","1.882","7.737","-28682","-0.934","13.608","2144","2162","27119"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2017","34196","40257","3393800","3417031","235","0.573","1772","4.319","194171","6759","187412","0.198","5.682","241575","53740","187835","1.573","7.070","-47404","-1.387","11.365","1260","1271","22263"
"0100000US","United States","31-33","Manufacturing","001","Total","2018","230134","273966","11859412","11761940","17762","6.477","18321","6.681","1113145","252297","860848","2.145","9.464","921075","236593","684482","2.012","7.831","192070","1.633","15.662","15097","15242","137979"
"0100000US","United States","31-33","Manufacturing","010","0 years","2018","12376","14215","210330","105165","14215","200.000","0","0.000","210330","210330","0","200.000","200.000","0","0","0","0.000","0.000","210330","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2018","11115","11802","189128","188776","0","0.000","2509","19.216","40470","0","40470","0.000","21.438","39732","24669","15063","13.068","21.047","738","0.391","42.094","2162","2166","18946"
"0100000US","United States","31-33","Manufacturing","030","2 years","2018","10207","10919","171462","168212","306","2.662","1460","12.700","31482","1362","30120","0.810","18.716","25045","10562","14483","6.279","14.889","6437","3.827","29.778","1218","1220","6877"
"0100000US","United States","31-33","Manufacturing","040","3 years","2018","9280","9932","190102","189054","257","2.480","1120","10.807","27223","1509","25714","0.798","14.400","25277","8808","16469","4.659","13.370","1946","1.029","26.741","937","947","5462"
"0100000US","United States","31-33","Manufacturing","050","4 years","2018","8266","8801","194444","195426","209","2.287","885","9.684","24948","1194","23754","0.611","12.766","26682","12180","14502","6.233","13.653","-1734","-0.887","25.532","754","755","4873"
"0100000US","United States","31-33","Manufacturing","060","5 years","2018","7195","7480","158451","157922","177","2.282","730","9.411","19308","1946","17362","1.232","12.226","18330","7421","10909","4.699","11.607","978","0.619","23.214","623","628","4823"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2018","28905","31363","835934","832594","661","2.047","2526","7.822","93291","8224","85067","0.988","11.205","86893","23909","62984","2.872","10.436","6398","0.768","20.873","2078","2084","16345"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2018","27801","30472","990961","992543","471","1.511","1853","5.946","84911","4633","80278","0.467","8.555","88032","22392","65640","2.256","8.869","-3121","-0.314","17.110","1503","1506","12681"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2018","23711","26581","1160996","1160352","375","1.383","1462","5.390","91209","5050","86159","0.435","7.860","89617","21723","67894","1.872","7.723","1592","0.137","15.447","1176","1180","12490"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2018","22776","24617","1110066","1113242","327","1.301","1381","5.492","79409","3493","75916","0.314","7.133","85854","20233","65621","1.817","7.712","-6445","-0.579","14.266","1152","1161","11327"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2018","51743","58881","3261014","3270298","515","0.858","2827","4.709","210794","8127","202667","0.249","6.446","229419","46181","183238","1.412","7.015","-18625","-0.570","12.891","2313","2329","25826"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2018","32995","38903","3386524","3388359","249","0.629","1568","3.963","202163","6429","195734","0.190","5.966","206142","38515","167627","1.137","6.084","-3979","-0.117","11.933","1252","1266","18329"
